"student_id","crypto_fullname","crypto_nrc","gender","program_description","study_description","school_abbr","school"
2022053265,"95d33fff","4fac2030","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054440,"add4719d","0672633b","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054661,"6b7ac6a0","02823090","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054792,"c1f7eb8b","7ac966c3","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054822,"e6acca80","a5946a25","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022054831,"64ac6d96","c2ec800e","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055241,"723abb53","318709ed","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055730,"979f5750","88a3c22c","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022055748,"a19d9f6c","d5412a80","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056108,"578b813d","4034fa3c","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056191,"296b1c9b","8d88e28f","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056621,"8ca80cf3","160fc330","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056663,"cb69b538","496b15a7","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022056795,"652eb898","2ef11d5c","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057295,"89853edb","bbdaa34a","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057384,"70431e12","f1981cb5","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057511,"53c15861","724270d8","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022057651,"ca65b4b8","aa38ced7","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058381,"c14040c8","075840ea","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058526,"b7a4a24b","7c6802b9","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022058691,"e29c5614","38f65b31","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059379,"e93ff758","ef189703","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059395,"ce240b66","73233a5c","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022059808,"6000c0fd","1addaa83","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060091,"51a720a4","0ce9d8c4","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060113,"979f5750","e28b679d","M","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060466,"29e0a198","4210b360","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022060563,"99662f0b","b56ea169","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022063074,"b6fbfbba","a82386e2","F","BACHELOR OF SCIENCE - PH","PUBLIC HEALTH","Pub. Health","SCHOOL OF PUBLIC HEALTH"
2022037464,"a1c7a8b9","4abb2784","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022038215,"86604c12","4b8dd15b","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022038576,"b08794e1","dfbeadab","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022039068,"ede2cf82","f2fc3466","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022040791,"f60f511a","8c530276","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044177,"c883c558","0fbd1326","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022045351,"b4f28f19","e55bb82f","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022046773,"7df85802","db9dc814","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022051947,"89dd50a6","b95e2c37","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022052706,"7db290a3","2e37fd1f","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022055845,"e082e78f","11a4eab9","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022064160,"1034c70e","1ea34e7e","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022065913,"88acf26c","af39428c","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022066219,"c2bcec50","0fb233fa","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022066707,"f5bfae9e","445e39ad","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022077890,"7538f158","353d6ba3","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022077997,"175b3202","d0fb2ab1","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022079035,"d138ea6f","f5ebee17","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022079353,"990a8a52","4622fdc9","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022080742,"bdf44feb","fb903926","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022081439,"d3c851f7","5eb19c93","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022083067,"f54ffbe6","37505903","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022084802,"29a3273d","796f7715","M","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022088247,"cda9ce4b","d1db0b7b","F","BACHELOR OF ENGINEERING","AGRICULTURAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022003489,"25a10b9a","aebd18d0","F","BACHELOR OF ENGINEERING","BACHELOR OF ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022022912,"2ceb35de","764ccac8","F","BACHELOR OF ENGINEERING","BACHELOR OF ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022028988,"1ebb6477","08815e74","F","BACHELOR OF ENGINEERING","BACHELOR OF ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022078080,"3cbb9df1","b1ec688a","F","BACHELOR OF ENGINEERING","BACHELOR OF ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2018220446,"7a71eb4c","e8b97a41","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022000374,"81c8b3de","58841aa4","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022000561,"537a3591","2c2d9185","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022000765,"b686747c","3d1fef3d","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022000919,"ca1403f5","ef7444ff","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001133,"b857e13f","a8eceab3","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001141,"d7dab029","1d56958a","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001206,"95eeb1ec","13196b93","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001401,"27662e34","ee663944","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001877,"9fe101f6","9e25a7f7","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022001885,"40d97f4d","c8c41c8a","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022002326,"9fadacb7","ef74c2be","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022002342,"026ce945","dd9dc067","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022002377,"5ddfae1c","81151c66","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022003322,"8fc9f339","902012fa","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022003756,"81a0f797","74663b96","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022003985,"bb42146f","f9496238","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022004531,"014a833a","0063e0cf","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022005007,"1149c502","6a35997b","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022005465,"835087b5","c0142447","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022005619,"12c503a7","369b169b","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022006399,"20ef56bb","3b10c2d1","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022006844,"1227b01f","0ccde91f","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022007166,"cf4237fa","427ed0c4","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022007212,"8ac3a84d","04f3a6ea","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022007310,"78f9aaff","56229255","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022009401,"4982b271","c82cb7a6","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022038215,"86604c12","4b8dd15b","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022038576,"b08794e1","dfbeadab","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022038665,"c581eeb3","b36bcc70","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022039211,"aa5aff87","8ae93b96","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022039238,"7d9be8c8","0449dc11","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022039327,"86fc3459","cd1b8303","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022039769,"40aaac5a","4409cdb4","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022040481,"f9d45a9a","a2ee3fd3","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022041321,"95bc2fea","e4f351db","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022041402,"3e7ad5ce","ac1329b6","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022041551,"8755fbd1","b4b8eebe","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022042085,"82316e73","510675a4","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022042301,"7b1cf89a","2243557b","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022042557,"b6acaa17","80a4198c","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022043014,"00100379","768e79a5","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022043316,"ae89cbe8","62545f7c","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022043341,"d6f14322","ac9b0db8","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044266,"c0492dc7","72507d0b","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044495,"69e2c0ad","853d7e42","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044576,"5710333a","2644ab1b","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044878,"c8e21252","1882f109","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022044932,"fb1c283d","5d576a49","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022045149,"1333e8a7","902c70c3","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022045378,"866ccef4","156ec482","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022045670,"d259902b","e4c85e8d","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022045718,"b684c81b","e3d22115","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022046030,"42cbeed6","2907f5ec","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022046188,"f31f6772","c6eaca13","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022046609,"5c807fbf","92a3a40c","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022046773,"7df85802","db9dc814","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022047265,"139605f0","577362dd","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022048211,"1f83b64a","0418a6cd","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022048237,"8881fb46","aef46ba4","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022048253,"2de0e253","e191033f","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022048644,"80dcd459","32a075f5","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022048920,"62241f58","8aed0f7a","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022049381,"6027b495","b8c52088","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022049667,"ec0d1d82","95edc110","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022049861,"a1840099","836e816c","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022050533,"ab0762bd","1c86116f","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022050576,"b973c48a","c7e56e35","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022051351,"33a2da6e","83922f06","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022051742,"e76c0a15","7be355f6","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022051947,"89dd50a6","b95e2c37","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022052072,"e78c868e","737ae534","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022052099,"4ab628a9","5aeb0db1","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022052706,"7db290a3","2e37fd1f","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022052773,"aa8310eb","ce9a07dc","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022053656,"a7a0b4ac","3843f3ca","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022054571,"cf4237fa","a15754f2","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022054989,"ec8b7461","c55fb747","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022055012,"8e372399","b73107d9","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022055292,"7131be1e","5ec6ef54","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022056248,"697b6cf9","ee82d826","M","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022056396,"8553e0ab","45960c0b","F","BACHELOR OF ENGINEERING","CIVIL AND ENVIRONMENTAL ENGINEERING","Engineering","SCHOOL OF ENGINEERING"
2022074645,"d4cceb1a","2fd26577","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022075463,"347edca2","13c349e1","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022075811,"b297bde6","e75c5df0","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022076443,"f0764e58","90bdca44","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022076656,"514a0c8e","0f64d040","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022077181,"fcfa8624","e5f4d33b","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022077920,"bb1c9d46","31052216","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022079043,"8ac2fb69","8d8c5709","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022079418,"cb5b180a","019582ee","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022079884,"70575596","66a69636","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022079949,"696b8692","411ffea0","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022080211,"e357ee89","6e1c96a4","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022080521,"206d6c17","040447e0","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022080530,"998a622e","42b2fd72","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022080718,"615a475a","38fd50fb","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022081056,"2667ac3c","d7707888","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022081919,"9098e326","042fdec5","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022081943,"175e6db5","f8724116","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082001,"b535d16f","a13f5719","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082044,"f711e6ae","cefc1c7f","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082273,"ba3d878a","a6597d36","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082516,"f839771f","63b53f71","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082541,"5c18afbd","1914b08f","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082621,"850d775d","b42f5f2d","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022082826,"85c9355e","b0aba36e","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022083890,"9545aa57","72efc6f7","M","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022083954,"1774f5ae","dfe2a3fe","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022083971,"7f9f3af5","94cbebba","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022084101,"fc323c62","420c470b","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022084306,"9d80ab35","76f28e33","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022084403,"146a4c34","68b191b5","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022084675,"148c4e5f","801d027d","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022085043,"0381b86e","fa90f4c0","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022085191,"4ad53d3f","ce999550","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022085272,"6057732d","8126c452","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
2022086261,"bad5711d","5de95982","F","BACHELOR OF PHARMACY","PHARMACY","Health Sc.","SCHOOL OF HEALTH SCIENCES"
